B622603-5,510101003,OTRAS BONIFICACIONES,2023,1,5898.76,0.00,79047.50,OP-02-04
B622603-5,510101003,OTRAS BONIFICACIONES,2023,1,4621.86,0.00,79047.50,OP-02-05
B622603-5,510101003,OTRAS BONIFICACIONES,2023,1,4621.86,0.00,79047.50,OP-02-06
B622603-5,510101003,OTRAS BONIFICACIONES,2023,1,3888.00,0.00,79047.50,OP-02-07
B622603-5,510101003,OTRAS BONIFICACIONES,2023,1,1300.66,0.00,79047.50,OP-03-01
B622603-5,510101003,OTRAS BONIFICACIONES,2023,1,1246.64,0.00,79047.50,OP-03-02
B622603-5,510101003,OTRAS BONIFICACIONES,2023,1,1361.62,0.00,79047.50,OP-03-03
B622603-5,510101003,OTRAS BONIFICACIONES,2023,1,835.68,0.00,79047.50,OP-03-04
B622603-5,510101003,OTRAS BONIFICACIONES,2023,1,586.54,0.00,79047.50,OP-04-01
B622603-5,510101003,OTRAS BONIFICACIONES,2023,1,588.42,0.00,79047.50,OP-04-02
B622603-5,510101004,AGUINALDO,2023,1,3553.32,0.00,17769.45,AD-01
B622603-5,510101004,AGUINALDO,2023,1,2200.25,0.00,17769.45,AD-02
B622603-5,510101004,AGUINALDO,2023,1,733.21,0.00,17769.45,AD-03
B622603-5,510101004,AGUINALDO,2023,1,1560.41,0.00,17769.45,OP-01
B622603-5,510101004,AGUINALDO,2023,1,1462.57,0.00,17769.45,OP-02-01
B622603-5,510101004,AGUINALDO,2023,1,1323.79,0.00,17769.45,OP-02-03
B622603-5,510101004,AGUINALDO,2023,1,1092.36,0.00,17769.45,OP-02-04
B622603-5,510101004,AGUINALDO,2023,1,855.90,0.00,17769.45,OP-02-05
B622603-5,510101004,AGUINALDO,2023,1,855.90,0.00,17769.45,OP-02-06
B622603-5,510101004,AGUINALDO,2023,1,720.00,0.00,17769.45,OP-02-07
B622603-5,510101004,AGUINALDO,2023,1,722.58,0.00,17769.45,OP-03-01
B622603-5,510101004,AGUINALDO,2023,1,682.56,0.00,17769.45,OP-03-02
B622603-5,510101004,AGUINALDO,2023,1,756.45,0.00,17769.45,OP-03-03
B622603-5,510101004,AGUINALDO,2023,1,597.37,0.00,17769.45,OP-03-04
B622603-5,510101004,AGUINALDO,2023,1,325.88,0.00,17769.45,OP-04-01
B622603-5,510101004,AGUINALDO,2023,1,326.90,0.00,17769.45,OP-04-02
B622603-5,410102003,DONACIONES EMPRESAS,2023,1,0.00,3700.00,0.00,0
B622603-5,410102005,CERTIFICADOS CAMPOLIMPIO,2023,1,0.00,375.00,0.00,0
B622603-5,410104001,CUOTAS 4.5 POR MILLAR,2023,1,0.00,690099.53,0.00,0
B622603-5,410105001,INTERESES BANCARIOS,2023,1,0.00,966.77,0.00,0
B622603-5,510203003,UTILES DE OFICINA,2023,1,85.50,0.00,85.50,AD-02
B622603-5,510204002,MANTENIMIENTO INSTALACIONES,2023,1,1426.09,0.00,3565.23,AD-02
B622603-5,510204002,MANTENIMIENTO INSTALACIONES,2023,1,2139.14,0.00,3565.23,AD-03
B622603-5,510203001,PAPEL FOTOCOPIADORA y RENTA DE FOTOCOP.,2023,1,560.00,0.00,560.00,AD-03
B622603-5,510205002,ESPACIO PAGINA WEB,2023,1,1708.56,0.00,1708.56,OP-01
B622603-5,510205005,MANTENIMIENTO DE REDES SOCIALES,2023,1,1930.22,0.00,1930.22,OP-01
B622603-5,510207001,SEGURO MEDICO,2023,1,1245.90,0.00,5814.20,AD-02
B622603-5,510207001,SEGURO MEDICO,2023,1,415.30,0.00,5814.20,AD-03
B622603-5,510207001,SEGURO MEDICO,2023,1,415.30,0.00,5814.20,OP-01
B622603-5,510207001,SEGURO MEDICO,2023,1,415.30,0.00,5814.20,OP-02-01
B622603-5,510207001,SEGURO MEDICO,2023,1,415.30,0.00,5814.20,OP-02-02
B622603-5,510207001,SEGURO MEDICO,2023,1,415.30,0.00,5814.20,OP-02-04
B622603-5,510207001,SEGURO MEDICO,2023,1,415.30,0.00,5814.20,OP-02-06
B622603-5,510207001,SEGURO MEDICO,2023,1,415.30,0.00,5814.20,OP-02-07
B622603-5,510207001,SEGURO MEDICO,2023,1,415.30,0.00,5814.20,OP-03-01
B622603-5,510207001,SEGURO MEDICO,2023,1,830.60,0.00,5814.20,OP-03-03
B622603-5,510207001,SEGURO MEDICO,2023,1,415.30,0.00,5814.20,OP-04-01
B622603-5,510205004,MANTENIMIENTO PAGINA WEB,2023,1,750.00,0.00,750.00,OP-01
B622603-5,510205006,CURSO VIRTUAL,2023,1,2433.20,0.00,5241.20,AD-03
B622603-5,510205006,CURSO VIRTUAL,2023,1,2808.00,0.00,5241.20,OP-01
B622603-5,510206005,CUOTA CAMAGRO,2023,1,12000.00,0.00,12000.00,AD-02
B622603-5,510301001,MATERIAL P/CAPACITACION CUIDAGRO,2023,1,96.25,0.00,253.75,OP-02-02
B622603-5,510301001,MATERIAL P/CAPACITACION CUIDAGRO,2023,1,157.50,0.00,253.75,OP-02-06
B622603-5,510401001,ALIMENTACION,2023,1,1836.43,0.00,13832.94,OP-04-01
B622603-5,510401001,ALIMENTACION,2023,1,471.00,0.00,13832.94,OP-04-02
B622603-5,510401001,ALIMENTACION,2023,1,1223.00,0.00,13832.94,OP-04-03
B622603-5,510401001,ALIMENTACION,2023,1,1399.65,0.00,13832.94,AD-03
B622603-5,510401001,ALIMENTACION,2023,1,1487.48,0.00,13832.94,OP-02-01
B622603-5,510401001,ALIMENTACION,2023,1,647.00,0.00,13832.94,OP-02-02
B622603-5,510401001,ALIMENTACION,2023,1,2237.00,0.00,13832.94,OP-02-03
B622603-5,510401001,ALIMENTACION,2023,1,1182.38,0.00,13832.94,OP-02-04
B622603-5,510401001,ALIMENTACION,2023,1,853.00,0.00,13832.94,OP-02-05
B622603-5,510401001,ALIMENTACION,2023,1,1099.15,0.00,13832.94,OP-02-06
B622603-5,510401001,ALIMENTACION,2023,1,1396.85,0.00,13832.94,OP-02-07
B622603-5,510401002,HOSPEDAJE,2023,1,1031.00,0.00,12954.99,AD-03
B622603-5,510401002,HOSPEDAJE,2023,1,450.00,0.00,12954.99,OP-02-02
B622603-5,510401002,HOSPEDAJE,2023,1,2174.99,0.00,12954.99,OP-02-03
B622603-5,510401002,HOSPEDAJE,2023,1,1350.00,0.00,12954.99,OP-02-04
B622603-5,510401002,HOSPEDAJE,2023,1,1850.00,0.00,12954.99,OP-02-05
B622603-5,510401002,HOSPEDAJE,2023,1,1580.00,0.00,12954.99,OP-02-06
B622603-5,510401002,HOSPEDAJE,2023,1,1615.00,0.00,12954.99,OP-02-07
