3,5112,GASTOS APOYO INSTITUCIONES,511201002,BODEGA MAGA
3,5112,GASTOS APOYO INSTITUCIONES,511201003,COMISION FISCALIZADORA - MAGA
3,5112,GASTOS APOYO INSTITUCIONES,511201004,LOS PATOJOS
3,5113,PROYECTOS / FUNDACION MAYAN FIELD,511301001,HUERTOS
3,5113,PROYECTOS / FUNDACION MAYAN FIELD,511301002,SERVICIOS CONTABLES Y FISCALES MAYAN FIELD
3,5113,PROYECTOS / FUNDACION MAYAN FIELD,511301003,SEMILLAS Y PILONES
3,5114,GASTOS PROYECTOS DE INVESTIGACION,51140101,CONGRESO AGRICOLA NACIONAL
3,5114,GASTOS PROYECTOS DE INVESTIGACION,51140102,CAMAS BIOLOGICAS-BIODEP
3,5114,GASTOS PROYECTOS DE INVESTIGACION,51140103,PROYECTOS INSTITUCIONALES
3,5115,INDEMNIZACION,511501001,INDEMNIZACION
3,5116,DEPRECIACIONES Y AMORTIZACIONES,511601001,DEPRECIACIONES Y AMORTIZACIONES
3,5117,DONACIONES INSTITUCIONALES,511701001,DONACIONES INSTITUCIONALES
3,5201,OTROS INGRESOS,520101001,INTERESES BANCARIOS
3,5201,OTROS INGRESOS,520101002,INTERESES SOBRE INVERSIONES
3,5201,OTROS INGRESOS,520101003,GANANCIA EN DIFERENCIAL CAMBIARIO
3,5201,OTROS INGRESOS,520102001,GANANCIA EN VENTA DE ACTIVOS FIJOS
3,5202,OTROS GASTOS,520201001,GASTOS FINANCIEROS POR TARJETA DE CRÉDITO
3,5202,OTROS GASTOS,520201002,PÉRDIDA EN DIFERENCIAL CAMBIARIO
3,5202,OTROS GASTOS,520201003,IMPUESTO SOBRE PRODUCTOS FINANCIEROS
3,5202,OTROS GASTOS,520202001,PÉRDIDA EN BAJA DE ACTIVOS FIJOS
