B622603-5,1102,CUENTAS POR COBRAR,110201031,"B_SEMIAGRO ",2023,2,20000.00,0.00,20000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201032,"B_EL COLONO ",2023,2,10000.00,0.00,10000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201034,"C_SEDIAGRO ",2023,2,12000.00,0.00,12000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201035,"C_LA CORNETA, S.A. ",2023,2,12000.00,0.00,12000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201036,"B_BIOSKA ",2023,2,20000.00,0.00,20000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201037,"C_AGROFORZA    ",2023,2,12000.00,0.00,12000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201038,"B_FERTILIZANTES MAYA ",2023,2,20000.00,0.00,20000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201039,"C_GRUPO FERT (CADELGA) ",2023,2,12000.00,0.00,12000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201040,"C_AGROINDUSTRIAS SUCCESSO, S.A. ",2023,2,12000.00,0.00,12000.00,0
B622603-5,2101,CUENTAS POR PAGAR,210104002,OTROS INGRESOS ANTICIPADOS,2023,2,1875.00,0.00,-1875.00,0
B622603-5,1102,CUENTAS POR COBRAR,110204002,OTROS INGRESOS POR COBRAR,2023,2,44000.00,0.00,44000.00,0
B622603-5,2101,CUENTAS POR PAGAR,210104002,OTROS INGRESOS ANTICIPADOS,2023,2,400.00,0.00,-400.00,0
B622603-5,2101,CUENTAS POR PAGAR,210104002,OTROS INGRESOS ANTICIPADOS,2023,2,5400.00,0.00,-5400.00,0
B622603-5,2101,CUENTAS POR PAGAR,210101002,GASTOS ADMINISTRATIVOS POR PAGAR,2023,2,0.00,2587.00,2587.00,0
B622603-5,2101,CUENTAS POR PAGAR,210102002,CUOTA PATRONAL IGSS,2023,2,0.00,16262.27,16262.27,0
B622603-5,2101,CUENTAS POR PAGAR,210103002,PROVISION AGUINALDO,2023,2,0.00,18693.70,18693.70,0
B622603-5,2101,CUENTAS POR PAGAR,210103003,PROVISION BONO 14,2023,2,0.00,18693.70,18693.70,0
B622603-5,2101,CUENTAS POR PAGAR,210103001,PROVISION INDEMNIZACION,2023,2,0.00,21809.40,21809.40,0
B622603-5,2101,CUENTAS POR PAGAR,210101003,GASTOS OPERATIVOS POR PAGAR,2023,2,0.00,320.00,320.00,0
B622603-5,2101,CUENTAS POR PAGAR,210101003,GASTOS OPERATIVOS POR PAGAR,2023,2,0.00,250.00,250.00,0
B622603-5,2101,CUENTAS POR PAGAR,210101003,GASTOS OPERATIVOS POR PAGAR,2023,2,0.00,3500.00,3500.00,0
B622603-5,1202,GASTOS DIFERIDOS,120202001,ANTICIPOS DE GASTOS,2023,2,0.00,3565.20,-3565.20,0
B622603-5,1202,GASTOS DIFERIDOS,120202001,ANTICIPOS DE GASTOS,2023,2,0.00,1203.00,-1203.00,0
B622603-5,1202,GASTOS DIFERIDOS,120202001,ANTICIPOS DE GASTOS,2023,2,0.00,6500.00,-6500.00,0
B622603-5,2101,CUENTAS POR PAGAR,210101003,GASTOS OPERATIVOS POR PAGAR,2023,2,0.00,18.00,18.00,0
B622603-5,1202,GASTOS DIFERIDOS,120202001,ANTICIPOS DE GASTOS,2023,2,0.00,894.00,-894.00,0
B622603-5,1201,ACTIVOS FIJOS,120101003,HARDWARE,2023,2,2025.00,0.00,2025.00,0
B622603-5,2101,CUENTAS POR PAGAR,210101002,GASTOS ADMINISTRATIVOS POR PAGAR,2023,2,0.00,25023.42,25023.42,0
B622603-5,1101,CAJA Y BANCOS,110101002,TRASLADO DE FONDOS,2023,2,650000.00,0.00,650000.00,0
B622603-5,1101,CAJA Y BANCOS,110102001,BAC 701111600 MONETARIA,2023,2,0.00,480491.60,-480491.60,0
B622603-5,1101,CAJA Y BANCOS,110102002,BANRURAL 3033034955 MONETARIA,2023,2,0.00,941796.72,-941796.72,0
B622603-5,1101,CAJA Y BANCOS,110102003,BANCO INDUSTRIAL 0000269530 MONETARIA,2023,2,0.00,14712.82,-14712.82,0
B622603-5,1102,CUENTAS POR COBRAR,110204003,OTRAS CUENTAS POR COBRAR,2023,2,839.66,2769.66,-1930.00,0
B622603-5,1201,ACTIVOS FIJOS,120101003,HARDWARE,2023,2,12394.00,0.00,12394.00,0
B622603-5,1202,GASTOS DIFERIDOS,120201002,ACCESORIOS Y/O REPUESTOS ASPERSORAS,2023,2,5000.00,0.00,5000.00,0
B622603-5,1202,GASTOS DIFERIDOS,120202001,ANTICIPOS DE GASTOS,2023,2,227530.19,0.00,227530.19,0
B622603-5,2101,CUENTAS POR PAGAR,210101002,GASTOS ADMINISTRATIVOS POR PAGAR,2023,2,12183.15,0.00,-12183.15,0
B622603-5,2101,CUENTAS POR PAGAR,210101003,GASTOS OPERATIVOS POR PAGAR,2023,2,53488.60,48.50,-53440.10,0
B622603-5,2101,CUENTAS POR PAGAR,210102001,CUOTA LABORAL IGSS,2023,2,6481.22,6730.66,249.44,0
B622603-5,2101,CUENTAS POR PAGAR,210102002,CUOTA PATRONAL IGSS,2023,2,15659.57,0.00,-15659.57,0
B622603-5,2101,CUENTAS POR PAGAR,210102006,RETENCIONES ISR EMPLEADOS,2023,2,5974.94,8790.79,2815.85,0
B622603-5,2101,CUENTAS POR PAGAR,210102007,RETENCIONES ISR TERCEROS,2023,2,4191.60,2907.01,-1284.59,0
B622603-5,1101,CAJA Y BANCOS,110101002,TRASLADO DE FONDOS,2023,2,0.00,400000.00,-400000.00,0
B622603-5,1101,CAJA Y BANCOS,110102001,BAC 701111600 MONETARIA,2023,2,475558.67,0.00,475558.67,0
